id,produit,nom,premier_mot,genre,nombre,dernière lettre
1208,122,Poche de nutrition,Poche,féminin,singulier,e
1211,122,Poche urinaire,Poche,féminin,singulier,e
1664,305,Poche plastique jetable biodégradable,Poche,féminin,singulier,e
1142,276,Pochette plastique d'emballage,Pochette,féminin,singulier,e
1246,59,Pochette alimentaire (en plastique),Pochette,féminin,singulier,e
1302,434,Poêle,Poêle,féminin,singulier,e
1509,372,"Poids, haltères","Poids,",masculin,pluriel,","
1618,21,Poignard,Poignard,masculin,singulier,d
1123,370,Poignée de vélo,Poignée,féminin,singulier,e
1741,225,Poignée de meuble,Poignée,féminin,singulier,e
419,244,Pointe à tracer,Pointe,féminin,singulier,e
420,244,Pointeau,Pointeau,masculin,singulier,u
421,244,Pointerolle,Pointerolle,féminin,singulier,e
422,244,Pointes clous à tête plate,Pointes,féminin,pluriel,s
1516,372,Pointes d'athlétisme,Pointes,féminin,pluriel,s
821,167,Poire abîmée,Poire,féminin,singulier,e
929,202,Poireaux,Poireaux,masculin,pluriel,x
1354,7,Poisson (restes),Poisson,masculin,singulier,n
888,285,Polish,Polish,masculin,singulier,h
57,364,Polo,Polo,masculin,singulier,o
90,408,Polochon,Polochon,masculin,singulier,n
608,218,Polystyrène expansé (PSE) - Matériau d'isolation,Polystyrène,masculin,singulier,e
1052,277,Polystyrène expansé (calage),Polystyrène,masculin,singulier,e
1484,222,Pommade de médicament,Pommade,féminin,singulier,e
820,167,Pomme abîmée,Pomme,féminin,singulier,e
933,202,Pommes de terre,Pommes,féminin,pluriel,s
423,244,Pompe,Pompe,féminin,singulier,e
707,347,Pompe à eau thermique,Pompe,féminin,singulier,e
1102,370,"Pompe (vélo, sports nautiques)",Pompe,féminin,singulier,e
1128,370,"Pompe (vélo, sports nautiques...)",Pompe,féminin,singulier,e
154,243,Ponceuse,Ponceuse,féminin,singulier,e
1766,225,Portant,Portant,masculin,singulier,t
505,49,Porte en bois (matériau du bâtiment),Porte,féminin,singulier,e
1728,225,Porte battante de meuble,Porte,féminin,singulier,e
1557,369,Porte-bébé pour vélo,Porte-bébé,masculin,singulier,é
1727,225,Porte-manteaux sur pied,Porte-manteaux,masculin,singulier,x
1841,225,Porte-revue sur pied,Porte-revue,masculin,singulier,e
1835,225,Porte-savon,Porte-savon,masculin,singulier,n
1393,425,Porte-vue,Porte-vue,masculin,singulier,e
1927,23,Portefeuille en cuir,Portefeuille,masculin,singulier,e
574,194,Porteur (jouet),Porteur,masculin,singulier,r
590,194,Portique,Portique,masculin,singulier,e
151,407,Pot de yaourt en grès,Pot,masculin,singulier,t
194,262,Pot de peinture synthétique,Pot,masculin,singulier,t
426,244,Pot de fleur,Pot,masculin,singulier,t
469,244,Pot de fleurs,pot,masculin,singulier,t
653,45,Pot de yaourt en verre,Pot,masculin,singulier,t
901,278,Pot catalytique,Pot,masculin,singulier,t
1138,52,Pot de yaourt en carton,Pot,masculin,singulier,t
1275,280,Pot de yaourt en plastique,Pot,masculin,singulier,t
1276,280,"Pot en plastique (yaourt, crème fraîche)",Pot,masculin,singulier,t
424,244,Potager urbain,Potager,masculin,singulier,r
1558,369,"Poteau, mini poteau de foot","Poteau,",masculin,singulier,","
1612,369,"Poteau, mini poteau de rugby","Poteau,",masculin,singulier,","
1122,370,Potence de vélo,Potence,féminin,singulier,e
425,244,Poterie,Poterie,féminin,singulier,e
966,307,Poubelle,Poubelle,féminin,singulier,e
1798,225,Poubelle (indépendante ou intégrée),Poubelle,féminin,singulier,e
1261,110,Poudre,Poudre,féminin,singulier,e
1885,225,Pouf,Pouf,masculin,singulier,f
1886,225,Pouf poire,Pouf,masculin,singulier,f
1887,225,Pouf micro-billes,Pouf,masculin,singulier,f
427,244,Poulailler,Poulailler,masculin,singulier,r
540,194,Poupée,Poupée,féminin,singulier,e
542,194,Poupée mannequin,Poupée,féminin,singulier,e
539,194,Poupon,Poupon,masculin,singulier,n
617,445,Poussette,Poussette,féminin,singulier,e
1327,438,Poussière,Poussière,féminin,singulier,e
900,281,Préservatif,Préservatif,masculin,singulier,f
428,244,Presse de bricolage,Presse,féminin,singulier,e
1000,219,Prise,Prise,féminin,singulier,e
101,408,Produit d'ameublement rembourré,Produit,masculin,singulier,t
779,11,produit d'entretien,produit,masculin,singulier,t
897,285,Produit pour ramoner les cheminées,Produit,masculin,singulier,t
899,285,Produit chimique,Produit,masculin,singulier,t
977,286,Produit phytopharmaceutique non utilisé,Produit,masculin,pluriel,t
1220,283,Produit d'entretien ménager non-dangereux,Produit,masculin,singulier,t
105,284,Produits à base d'hydrocarbures,Produits,masculin,pluriel,s
190,15,Produits d'entretien,Produits,masculin,pluriel,s
978,286,Produits phytopharmaceutiques non utilisés,Produits,masculin,pluriel,s
979,282,Produits de traitement des matériaux (dont bois),Produits,masculin,pluriel,s
983,287,Produits pyrotechniques,Produits,masculin,pluriel,s
1026,288,Prospectus,Prospectus,masculin,pluriel,s
429,244,Protection auditive (bricolage),Protection,féminin,pluriel,n
430,244,Protection des voies respiratoires (masque de bricolage),Protection,féminin,singulier,n
431,244,Protection des yeux (bricolage),Protection,féminin,pluriel,n
1392,425,Protège-cahier,Protège-cahier,masculin,singulier,r
1459,203,Protège-matelas,Protège-matelas,masculin,singulier,s
637,373,Protège-poignet,Protège-poignet,masculin,singulier,t
635,373,Protège-tibia,Protège-tibia,masculin,singulier,a
1024,288,Publicité,Publicité,masculin,singulier,é
1025,288,Publicités,Publicités,féminin,pluriel,s
117,100,Puff,Puff,féminin,singulier,f
45,364,Pull,Pull,masculin,singulier,l
303,244,Pulvérisateur,Pulvérisateur,masculin,singulier,r
697,347,"Pulvérisateur thermique,  Atomiseur thermique à dos",Pulvérisateur,masculin,singulier,r
1604,369,Punch paddle (boxe),Punch,masculin,singulier,h
1770,225,Pupitre,Pupitre,masculin,singulier,e
597,194,Puzzle,Puzzle,masculin,singulier,e
1631,422,PV,PV,masculin,singulier,V
109,290,PVC (Polychlorure de vinyle),PVC,masculin,singulier,C
1736,225,Quincaillerie de meuble,Quincaillerie,féminin,singulier,e
432,244,Rabot,Rabot,masculin,singulier,t
1729,225,Raccord de meubles modulaires,Raccord,masculin,singulier,d
1605,369,Rack de musculation,Rack,masculin,singulier,k
433,244,Racleur,Racleur,masculin,singulier,r
796,1,Radar de stationnement,Radar,masculin,singulier,r
1013,291,Radiateur électrique,Radiateur,masculin,singulier,r
1017,292,Radiateur en fonte,Radiateur,masculin,singulier,r
132,145,Radio,Radio,masculin,singulier,o
126,145,Radio-réveil,Radio-réveil,masculin,singulier,l
976,293,Radiographie,Radiographie,féminin,singulier,e
1559,369,Raft,Raft,masculin,singulier,t
825,167,Raisins abîmés,Raisins,masculin,pluriel,s
1001,219,Rallonge,Rallonge,féminin,singulier,e
1697,225,Rallonge et extension de table,rallonge,féminin,singulier,e
1103,370,Rame,Rame,féminin,singulier,e
1606,369,Rameur,Rameur,masculin,singulier,r
434,244,Rampe de chargement,Rampe,féminin,singulier,e
1717,225,Range bouteille,Range,masculin,singulier,e
1854,225,Range-bûches,Range-bûches,masculin,singulier,s
1810,225,Range-couvert,Range-couvert,masculin,singulier,t
1824,225,Range-outils,Range-outils,masculin,singulier,s
1730,225,Rangement coulissant pour caisson,Rangement,masculin,singulier,t
1820,225,Rangement sous lavabo,Rangement,masculin,singulier,t
222,244,Râpe (outil de bricolage),Râpe,féminin,singulier,e
1105,370,"Raquette (tennis, badminton, squash, ping-pong...)",Raquette,féminin,singulier,e
1510,372,Raquettes de ski,Raquettes,féminin,pluriel,s
122,145,Rasoir électrique,Rasoir,masculin,singulier,r
975,294,Rasoir jetable,Rasoir,masculin,singulier,r
435,244,Rateau,Rateau,masculin,singulier,u
919,235,Raticide,Raticide,masculin,singulier,e
1603,369,Rayon de vélo,Rayon,masculin,singulier,n
1731,225,Rayonnage,Rayonnage,masculin,singulier,e
514,217,Receveur de douche en céramique,Receveur,masculin,singulier,r
171,448,Recharge en plastique de bac plat à peinture (bricolage),Recharge,féminin,singulier,e
654,45,Récipient en verre,Récipient,masculin,singulier,t
1023,288,Réclame,Réclame,féminin,singulier,e
436,244,Récupérateur d'eau,Récupérateur,masculin,singulier,r
1388,295,Réfrigérateur,Réfrigérateur,masculin,singulier,r
438,244,Règle aluminium (bricolage),Régle,féminin,singulier,e
198,164,Règle,Règle,féminin,singulier,e
437,244,Règle à niveau,Règle,féminin,singulier,e
1711,225,Réhausse TV,Réhausse,masculin,singulier,e
34,178,Remblai,Remblai,masculin,singulier,i
127,145,Répondeur,Répondeur,masculin,singulier,r
1712,225,Repose-pied,Repose-pied,masculin,singulier,d
974,296,Répulsif,Répulsif,masculin,singulier,f
439,244,Réservoir externe,Réservoir,masculin,singulier,r
1318,127,Résidus d'élagage,Résidus,féminin,pluriel,s
1319,127,Résidus de débroussaillement,Résidus,masculin,pluriel,s
972,297,Résine,Résine,féminin,singulier,e
973,297,Résines,Résines,féminin,pluriel,s
1348,298,Restes,Restes,masculin,pluriel,s
1349,298,Restes de repas,Restes,masculin,pluriel,s
1843,225,Retour et angle de bureau,Retour,masculin,singulier,r
788,2,Rétroviseur,Rétroviseur,masculin,singulier,r
133,145,Réveil matin,Réveil,masculin,singulier,l
768,28,Révélateur photographique,Révélateur,masculin,singulier,r
1813,225,"Revêtement de meuble (portes de placard, plan de travail...)",revêtement,masculin,singulier,t
1911,225,Revêtement de plan de travail,Revêtement,masculin,singulier,t
774,20,Revolver,Revolver,masculin,singulier,r
1365,212,Revue,Revue,féminin,singulier,e
12,265,Rice-cooker,Rice-cooker,masculin,singulier,r
1152,423,Rideau obscurcissant,Rideau,masculin,singulier,u
1153,423,Rideau occultant,Rideau,masculin,singulier,u
1154,423,Rideau phonique,Rideau,masculin,singulier,u
1155,423,Rideau tamisant,Rideau,masculin,singulier,u
1156,423,Rideau thermique,Rideau,masculin,singulier,u
1157,423,Rideau,Rideau,masculin,singulier,u
1158,423,Rideau moustiquaire,Rideau,masculin,singulier,u
1180,423,Rideaux et leurs accessoires,Rideaux,masculin,pluriel,x
440,244,Riflard,Riflard,masculin,singulier,d
70,364,Robe,Robe,féminin,singulier,e
18,265,Robot,Robot,masculin,singulier,t
2057,471,Robot de cuisine,Robot,masculin,singulier,t
2056,471,Robot pâtissier,Robot,masculin,singulier,t
1014,299,Robot-aspirateur,Robot-aspirateur,masculin,singulier,r
1524,300,Rollers,Rollers,masculin,pluriel,s
971,301,Rouge à lèvres,Rouge,masculin,singulier,e
166,448,Rouleau de peinture (bricolage),Rouleau,masculin,singulier,u
210,164,Ruban adhésif,Ruban,masculin,singulier,n
441,244,Ruche,Ruche,féminin,singulier,e
969,302,Sable de chantier,Sable,masculin,singulier,e
970,302,Sable,Sable,masculin,singulier,e
1447,96,Sabots,Sabots,masculin,pluriel,s
86,408,Sac de couchage,Sac,masculin,singulier,c
443,244,Sac à déchets de jardin,Sac,masculin,singulier,c
967,307,Sac poubelle,Sac,masculin,singulier,c
968,304,Sac isotherme,Sac,masculin,singulier,c
1054,306,Sac plastique jetable classique (non biodégradable),Sac,masculin,singulier,c
1062,303,Sac en coton (tissu),Sac,masculin,singulier,c
1230,431,sac réutilisable,sac,masculin,singulier,c
1325,438,sac d'aspirateur plein,sac,masculin,singulier,c
1326,438,sac d'aspirateur plein de poussière,sac,masculin,singulier,c
1560,369,Sac de frappe,Sac,masculin,singulier,c
1561,369,Sac de golf,Sac,masculin,singulier,c
1562,369,Sac de randonnée avec ceinture ventrale,Sac,masculin,singulier,c
1665,305,Sac plastique jetable compostable,Sac,masculin,singulier,c
1666,305,Sac plastique jetable biodégradable,Sac,masculin,singulier,c
1929,23,Sac à main en cuir,Sac,masculin,singulier,c
2035,369,Sac à dos,Sac,masculin,singulier,c
965,309,Sachet de thé,Sachet,masculin,singulier,t
1187,308,Sachet alimentaire (en plastique),Sachet,masculin,singulier,t
1357,7,Sachets et feuilles de thés,Sachets,masculin,pluriel,s
1928,23,Sacoche en cuir,Sacoche,féminin,singulier,e
1448,96,Sandales,Sandales,féminin,pluriel,s
1313,310,Sapin,Sapin,masculin,singulier,n
1314,310,Sapin de Noël naturel,Sapin,masculin,singulier,n
1437,96,Savattes,Savattes,féminin,pluriel,s
1654,441,saxophone,saxophone,masculin,singulier,e
1396,220,Scanner,Scanner,masculin,singulier,r
704,347,Scarificateur thermique,Scarificateur,masculin,singulier,r
157,243,Scie circulaire,Scie,féminin,singulier,e
159,243,Scie sauteuse,Scie,féminin,singulier,e
226,244,"Scie non électrique (à bois, à bûche, à métaux, arboricole, de jardin...)",Scie,féminin,singulier,e
711,347,Scie à bûches thermique,Scie,féminin,singulier,e
1297,311,Sciure,Sciure,féminin,singulier,e
1298,311,Sciure de bois,Sciure,féminin,singulier,e
1283,421,Scooter de mer,Scooter,masculin,singulier,r
197,164,Scotch,Scotch,masculin,singulier,h
444,244,Seau,Seau,masculin,singulier,u
445,244,Sécateur,Sécateur,masculin,singulier,r
1497,312,Sèche-cheveux,Sèche-cheveux,masculin,singulier,x
1379,180,Sèche-linge,Sèche-linge,masculin,singulier,e
1844,225,Secrétaire,Secrétaire,masculin,singulier,e
1767,225,Semainier (meuble),Semainier,masculin,singulier,r
446,244,Serfouette,Serfouette,féminin,singulier,e
672,314,Seringue sans aiguille (contaminée),Seringue,féminin,singulier,e
673,313,Seringue avec aiguille solidaire,Seringue,féminin,singulier,e
674,313,Seringue pré-remplie,Seringue,féminin,singulier,e
675,313,Seringue avec aiguille,Seringue,féminin,singulier,e
1377,315,Seringue sans aiguille (non-contaminée),Seringue,masculin,singulier,e
447,244,Serre de jardin,Serre,féminin,singulier,e
1853,225,Serre-bûches,Serre-bûches,masculin,singulier,s
448,244,Serre-joint,Serre-joint,masculin,singulier,t
1749,225,Servante d'atelier,Servante,féminin,singulier,e
962,318,Serviette hygiénique,Serviette,féminin,singulier,e
963,316,Serviette en papier,Serviette,féminin,singulier,e
1454,203,Serviette de bain,Serviette,féminin,singulier,e
1472,317,Serviette en tissu,Serviette,féminin,singulier,e
691,319,Set de transfert,Set,masculin,singulier,t
1159,423,Set d'angle,Set,masculin,singulier,t
1466,203,Sets de table,Set,masculin,pluriel,t
1214,320,Shampoing (flacon en plastique),Shampoing,masculin,singulier,g
48,364,Short,Short,masculin,singulier,t
1563,369,Short rembourré,Short,masculin,singulier,t
1607,369,"Shorty, veste, combinaison en néoprène enfant","Shorty,",féminin,singulier,","
161,321,Siège voiture,Siège,masculin,singulier,e
162,321,Siège auto,Siège,masculin,singulier,e
1821,225,Siège de bain,Siège,masculin,singulier,e
1888,225,Siège articulé,Siège,masculin,singulier,e
1889,225,Siège d'extérieur,Siège,masculin,singulier,e
1890,225,Siège de camping,Siège,masculin,singulier,e
1891,225,Siège,Siège,masculin,singulier,e
1892,225,Siège pour animal domestique,Siège,masculin,singulier,e
1893,225,Siège transformable en lit,Siège,masculin,singulier,e
1193,322,Sirène (alarme),Sirène,féminin,singulier,e
1479,222,Sirop de médicament,Sirop,masculin,singulier,p
1526,323,Skate,Skate,masculin,singulier,e
1527,323,Skate-board,Skate-board,masculin,singulier,d
576,194,Skateboard d'enfant (jouet),Skateboard,masculin,singulier,d
1511,372,Skis,Skis,masculin,pluriel,s
1512,372,Skis nautiques,Skis,masculin,pluriel,s
1608,369,Slackline,Slackline,féminin,singulier,e
63,364,Slip,Slip,masculin,singulier,p
1915,334,Smartphone,Smartphone,masculin,singulier,e
1449,96,Snow-boot,Snow-boot,féminin,pluriel,t
1564,369,Snowboard,Snowboard,masculin,singulier,d
1814,225,Socle de caisson,Socle,masculin,singulier,e
1390,129,Solex,Solex,masculin,singulier,x
961,324,Solvant,Solvant,masculin,singulier,t
1421,206,Sommier à lattes,Sommier,masculin,singulier,r
1422,206,Sommier,Sommier,masculin,singulier,r
1423,206,Sommier fagot,Sommier,masculin,singulier,r
1424,206,Sommier futon,Sommier,masculin,singulier,r
1425,206,Sommier motorisé,Sommier,masculin,singulier,r
1426,206,Sommier de relaxation (électronique ou mécanique),Sommier,masculin,singulier,r
1427,206,Sommier tapissier,Sommier,masculin,singulier,r
839,148,Sopalin,Sopalin,masculin,singulier,n
449,244,Soucoupe de jardinière,Soucoupe,féminin,singulier,e
959,325,Soude,Soude,féminin,singulier,e
695,347,Souffleur thermique,Souffleur,masculin,singulier,r
450,244,Souflette,Souflette,féminin,singulier,e
1438,96,Souliers,Souliers,masculin,pluriel,s
1404,220,Souris (informatique),Souris,féminin,singulier,s
887,285,Sous-couche,Sous-couche,féminin,singulier,e
1464,203,Sous-nappe,Sous-nappe,masculin,singulier,e
75,364,Sous-vêtement,Sous-vêtement,masculin,singulier,t
79,364,Soutien-gorge,Soutien-gorge,masculin,singulier,e
1609,369,Speedball,Speedball,masculin,singulier,l
1489,222,Spray de médicament,Spray,masculin,singulier,y
834,154,Stabilo,Stabilo,masculin,singulier,o
1565,369,Stand-up paddle (gonflable ou rigide),Stand-up,masculin,singulier,p
1401,220,Station d'accueil (informatique),Station,féminin,singulier,n
1610,369,Step de gymnastique,Step,masculin,singulier,p
1160,423,Store alvéolaire,Store,masculin,singulier,e
1161,423,Store bateau,Store,masculin,singulier,e
1162,423,Store californien,Store,masculin,singulier,e
1163,423,Store enrouleur,Store,masculin,singulier,e
1164,423,Store japonais,Store,masculin,singulier,e
1165,423,Store occultant,Store,masculin,singulier,e
1166,423,Store plissé,Store,masculin,singulier,e
1167,423,Store pour fenêtre de toit,Store,masculin,singulier,e
1168,423,Store vénitien,Store,masculin,singulier,e
1169,423,Structure de penderie,Structure,féminin,singulier,e
1732,225,Structure de rangement,Structure,masculin,singulier,e
1773,225,Structure de lit,Structure,féminin,singulier,e
686,327,Stylo avec aiguille (médical),Stylo,masculin,singulier,o
957,326,Stylo bille,Stylo,masculin,singulier,o
958,326,Stylo à bille,Stylo,masculin,singulier,o
956,328,Stylo-plume,Stylo-plume,masculin,singulier,e
1170,423,"Support de fixation (rideau, penderie)",Support,masculin,singulier,t
1718,225,Support mural d'accrochage,Support,masculin,singulier,t
1825,225,Support de barbecue,Support,masculin,singulier,t
1834,225,Support brosse WC,Support,masculin,singulier,t
1837,225,Support de plancha,Support,masculin,singulier,t
1845,225,Support pour ordinateur,Support,masculin,singulier,t
1856,225,Support de jardinière,Support,masculin,singulier,t
1894,225,Support pour hamac de jardin,Support,masculin,singulier,t
1483,222,Suppositoire,Suppositoire,masculin,singulier,e
1428,206,Sur-matelas,Sur-matelas,masculin,singulier,s
1429,206,"Sur-matelas type litier comportant une âme en mousse, latex ou ressort",Sur-matelas,masculin,singulier,s
1846,225,Sur-meuble de bureau,Sur-meuble,masculin,singulier,e
1210,122,Surchaussures,Surchaussures,féminin,pluriel,s
749,46,Surf,Surf,masculin,singulier,f
835,154,Surligneur,Surligneur,masculin,singulier,r
89,408,Surmatelas,Surmatelas,masculin,singulier,s
649,373,Suspente de parapente et parachute,Suspente,masculin,singulier,e
61,364,Sweat,Sweat,masculin,singulier,t
1647,191,Synthétiseur,Synthétiseur,masculin,singulier,r
46,364,T-shirt,T-shirt,masculin,singulier,t
451,244,Table de culture,Table,féminin,singulier,e
452,244,Table élévatrice,Table,féminin,singulier,e
1107,370,Table de billard,Table,féminin,singulier,e
1108,370,Table de ping-pong,Table,féminin,singulier,e
1672,225,Table de chevet,Table,féminin,singulier,e
1674,225,Table,Table,féminin,singulier,e
1678,225,Table à langer,Table,féminin,singulier,e
1679,225,Table de jardin,Table,féminin,singulier,e
1713,225,Table gigogne,Table,féminin,singulier,e
1747,225,Table à repasser,Table,féminin,singulier,e
1769,225,Table de massage,Table,féminin,singulier,e
1777,225,Table basse,Table,féminin,singulier,e
1815,225,Table de préparation,Table,féminin,singulier,e
1816,225,Table encastrable,Table,féminin,singulier,e
1838,225,"Table (à manger, d'extérieur, de jardin, de camping, de pique-nique)",Table,féminin,singulier,e
1849,225,Table pour ordinateur portable,Table,féminin,singulier,e
1851,225,Table de camping pique-nique pliante portable avec 4 sieges,Table,féminin,singulier,e
1852,225,Table et ses 4 sièges solidaires pliables dans une valisette,Table,féminin,singulier,e
1855,225,Table de rempotage,Table,féminin,singulier,e
955,330,Tableau en ardoise,Tableau,masculin,singulier,u
1847,225,Tableau d'écriture,Tableau,masculin,singulier,u
1407,220,Tablette numérique,Tablette,féminin,singulier,e
1411,220,Tablette (informatique),Tablette,féminin,singulier,e
1823,225,Tablette murale,Tablette,féminin,singulier,e
1848,225,Tablette coulissante pour clavier,Tablette,féminin,singulier,e
1913,225,Tablette (mobilier),Tablette,féminin,singulier,e
1452,203,Tablier,Tablier,masculin,singulier,r
1895,225,Tabouret,Tabouret,masculin,singulier,t
1897,225,Tabouret d'enfant,Tabouret,masculin,singulier,t
1455,203,Taie d'oreiller,Taie,féminin,singulier,e
453,244,Taillanderie,Taillanderie,féminin,singulier,e
954,331,Taille-crayon,Taille-crayon,masculin,singulier,n
155,243,Taille-haie électrique,Taille-haie,masculin,singulier,e
454,244,Taille-haie (manuel),Taille-haie,masculin,singulier,e
698,347,Taille-haie thermique,Taille-haie,masculin,singulier,e
1316,127,Tailles de haies,Tailles,masculin,pluriel,s
1317,127,Tailles d'arbustes,Tailles,masculin,pluriel,s
455,244,Taloche,Taloche,féminin,singulier,e
456,244,Tamis,Tamis,masculin,singulier,s
953,332,Tampon hygiénique,Tampon,masculin,singulier,n
1639,358,Tandem,Tandem,masculin,singulier,m
92,408,Tapis d'éveil,Tapis,masculin,singulier,s
1074,424,Tapis,Tapis,masculin,singulier,s
1462,203,Tapis de bain,Tapis,masculin,singulier,s
1566,369,Tapis de sol,Tapis,masculin,singulier,s
1781,225,Tapis à chat ou chien,Tapis,masculin,singulier,s
913,256,Tapisserie,Tapisserie,féminin,singulier,e
703,347,Tarière thermique,Tarière,masculin,singulier,e
1249,355,Tasse,Tasse,féminin,singulier,e
1738,225,Tasseau,Tasseau,masculin,singulier,u
1513,372,Tees,Tees,masculin,pluriel,s
135,145,Télécommande,Télécommande,féminin,singulier,e
1008,333,Téléphone fixe,Téléphone,masculin,singulier,e
1916,334,Téléphone mobile,Téléphone,masculin,singulier,e
1341,335,Téléviseur,Téléviseur,masculin,singulier,r
1339,335,Télévision,Télévision,féminin,singulier,n
223,244,Tenaille,Tenaille,féminin,singulier,e
1434,96,Tennis,Tennis,féminin,pluriel,s
1109,370,Tente,Tente,féminin,singulier,e
1106,370,Tenue de cycliste,Tenue,féminin,singulier,e
657,336,Terre,Terre,féminin,singulier,e
952,337,Terreau,Terreau,masculin,singulier,u
951,338,Test de grossesse,Test,masculin,singulier,t
1779,225,Tête de lit,Tête,féminin,singulier,e
1493,339,Textiles,Textiles,masculin,pluriel,s
964,309,Thé en sachet,Thé,masculin,singulier,é
457,244,Thermomètre non électrique,Thermomètre,masculin,singulier,e
721,342,Thermomètre digital,Thermomètre,masculin,singulier,e
949,341,Thermomètre à mercure,Thermomètre,masculin,singulier,e
950,340,Thermomètre à alcool,Thermomètre,masculin,singulier,e
1073,424,Thibaude,Thibaude,féminin,singulier,e
1362,343,Ticket de métro,Ticket,masculin,singulier,t
1363,343,Ticket de caisse,Ticket,masculin,singulier,t
1364,343,Ticket (transport en commun),Ticket,masculin,singulier,t
1306,434,Timbale en métal,Timbale,féminin,singulier,e
207,164,Tipp-ex,Tipp-ex,masculin,singulier,x
1714,225,Tiroir,Tiroir,masculin,singulier,r
1733,225,Tiroir motorisé,Tiroir,masculin,singulier,r
1768,225,Tiroir de lit,Tiroir,masculin,singulier,r
1171,423,Tissage mural macramé,Tissage,masculin,singulier,e
1172,423,Tissu mural,Tissu,masculin,singulier,u
1900,225,Tissu d'ameublement,Tissu,masculin,singulier,u
15,265,Toaster,Toaster,masculin,singulier,r
589,194,Toboggan,Toboggan,masculin,singulier,n
458,244,Toile de paillage,Toile,masculin,pluriel,e
1173,423,Toile tendue,Toile,féminin,singulier,e
827,167,Tomates abîmées,Tomates,féminin,pluriel,s
139,145,Tondeuse à cheveux électrique,Tondeuse,féminin,singulier,e
140,145,Tondeuse à barbe électrique,Tondeuse,féminin,singulier,e
713,347,Tondeuse à gazon thermique,Tondeuse,féminin,singulier,e
720,345,Tondeuse à gazon électrique,Tondeuse,féminin,singulier,e
948,346,Tondeuse à gazon mécanique,Tondeuse,féminin,singulier,e
1446,96,Tongs,Tongs,féminin,pluriel,s
459,244,Tonnelle,Tonnelle,féminin,singulier,e
1315,127,Tonte de pelouse,Tonte,féminin,singulier,e
947,348,Top-case,Top-case,masculin,singulier,e
1068,398,Toque,Toque,féminin,singulier,e
1467,203,Torchon,Torchon,masculin,singulier,n
94,408,Tour de lit rembourré,Tour,masculin,singulier,r
1174,203,Tour de lit,Tour,masculin,singulier,r
1405,220,Tour (informatique),Tour,féminin,singulier,r
1734,225,Tourillon,Tourillon,masculin,singulier,n
216,244,Tournevis,Tournevis,masculin,singulier,s
35,178,Tout venant,Tout,masculin,singulier,t
1398,220,Trackpad,Trackpad,masculin,singulier,d
121,349,Train électrique (jouet),Train,masculin,singulier,n
588,194,Trampoline (jouet),Trampoline,masculin,singulier,e
1611,369,Trampoline,Trampoline,masculin,singulier,e
1859,225,Transat,Transat,masculin,singulier,t
1896,225,Transat pour bébé,Transat,masculin,singulier,t
1898,225,Transat de bain pour bébé,Transat,masculin,singulier,t
1007,350,Transformateur électrique,Transformateur,masculin,singulier,r
212,164,Transparent,Transparent,masculin,singulier,t
460,244,Transplantoir,Transplantoir,masculin,singulier,r
1615,369,Travel bag (bagagerie sportive),Travel,masculin,singulier,l
84,408,Traversin,Traversin,masculin,singulier,n
461,244,Treillis,Treillis,masculin,singulier,s
67,364,Trench,Trench,masculin,singulier,h
462,244,Tréteau de sciage,Tréteau,masculin,singulier,u
1737,225,Tréteau,Tréteau,masculin,singulier,u
575,194,tricycle enfant (jouet),tricycle,masculin,singulier,e
946,399,Triman,Triman,masculin,singulier,n
1175,423,Tringle à vêtement,Tringle,féminin,singulier,e
1176,423,Tringle à rideau,Tringle,féminin,singulier,e
1774,225,Tringle à penderie,Tringle,féminin,singulier,e
202,164,Trombone,Trombone,masculin,singulier,e
156,243,Tronçonneuse électrique,Tronçonneuse,féminin,singulier,e
699,347,Tronçonneuse thermique,Tronçonneuse,féminin,singulier,e
577,194,Trottinette enfant (jouet),Trottinette,féminin,singulier,e
945,351,Trottinette,Trottinette,féminin,singulier,e
1110,370,Trottinette non électrique,Trottinette,féminin,singulier,e
1282,435,Trottinette électrique,Trottinette,féminin,singulier,e
204,164,Trousse,Trousse,féminin,singulier,e
463,244,Truelle,Truelle,féminin,singulier,e
464,244,Trusquin,Trusquin,masculin,singulier,n
636,373,"Tuba, masque de plongée","Tuba,",masculin,singulier,","
177,352,Tube fluorescent,Tube,masculin,singulier,e
876,105,Tube de colle scolaire,Tube,masculin,singulier,e
1272,433,Tube de cirage,Tube,masculin,singulier,e
1918,128,Tube de crème,Tube,masculin,singulier,e
1919,128,Tube de dentifrice (vide),Tube,masculin,singulier,e
512,217,Tuile,Tuile,féminin,singulier,e
944,353,Tuiles (et terre cuite),Tuiles,féminin,pluriel,s
1245,59,Tupperware,Tupperware,masculin,singulier,e
93,408,Turbulette,Turbulette,féminin,singulier,e
465,244,Tuteur,Tuteur,masculin,singulier,r
466,244,Tuyau,Tuyau,masculin,singulier,u
467,244,Tuyau d'arrosage,Tuyau,masculin,singulier,u
1340,335,TV,TV,féminin,singulier,V
1406,220,Unité centrale,Unité,masculin,singulier,é
1300,354,Ustensile de cuisine,Ustensile,masculin,singulier,e
1683,225,Vaisselier,Vaisselier,masculin,singulier,r
6,356,Vaisselle jetable,Vaisselle,féminin,singulier,e
1253,355,Vaisselle,Vaisselle,féminin,singulier,e
1311,434,Vaisselle en métal,Vaisselle,féminin,singulier,e
1771,225,Valet,Valet,masculin,singulier,t
